iter	RMSE
542	0.01624157457
543	0.01623176087
544	0.01621760186
545	0.01619611518
546	0.01618409016
547	0.01616453926
548	0.01614559237
549	0.01612482178
550	0.01611271586
551	0.01610070326
552	0.01608983017
553	0.01607933537
554	0.01607192562
555	0.01606090643
556	0.0160422165
557	0.01602844718
558	0.01601154386
559	0.01599605152
560	0.01598404235
561	0.01596962709
562	0.01595942653
563	0.01594284504
564	0.01592908361
565	0.01591168137
566	0.01589396689
567	0.01587651522
568	0.01586120098
569	0.01585273483
570	0.0158382098
571	0.01582516537
572	0.01580686126
573	0.0157942799
574	0.01578669021
575	0.0157710167
576	0.01574990211
577	0.01573859351
578	0.01571301373
579	0.01570111043
580	0.01569614574
581	0.01567672139
582	0.01566622101
583	0.0156527769
584	0.01563953396
585	0.01562822273
586	0.01561432837
587	0.0156083027
588	0.01558351369
589	0.01557023027
590	0.01555559284
591	0.01553860915
592	0.01553016415
593	0.01551878766
594	0.0155075652
595	0.01548938447
596	0.0154812839
597	0.01546488168
598	0.01545572901
599	0.01544320926
600	0.01542634372
601	0.01541429712
602	0.01540041548
603	0.01538691472
604	0.0153751322
605	0.01536570366
606	0.01536015042
607	0.01534355795
608	0.01533513662
609	0.01532249525
610	0.01530035083
611	0.0152799844
612	0.01525905023
613	0.01524380936
614	0.01523016514
615	0.01522113643
616	0.01521465048
617	0.01520700664
618	0.01518650634
619	0.01517661404
620	0.01516785229
621	0.01515518773
622	0.01514335232
623	0.01513480602
624	0.01512531932
625	0.01511156223
626	0.01509451187
627	0.01507563261
628	0.01505837665
629	0.01504590833
630	0.01503831188
631	0.01502696179
632	0.0150193329
633	0.01500736481
634	0.01499689319
635	0.01498886388
636	0.01497184194
637	0.01496069664
638	0.01495288634
639	0.01494543261
640	0.01493793847
641	0.01492405375
642	0.01491324514
643	0.01490543599
644	0.01489810804
645	0.01488096057
646	0.01486884475
647	0.01486184129
648	0.01485301927
649	0.01484623163
650	0.01483961328
651	0.01482813142
652	0.01481888954
653	0.01481010943
654	0.01480309621
655	0.01479667187
656	0.01478490767
657	0.01477331304
658	0.01476144607
659	0.01475130792
660	0.01473356743
661	0.01472413494
662	0.01471317137
663	0.01470695069
664	0.01469794667
665	0.01468683406
666	0.01467824538
667	0.0146708316
668	0.01465929318
669	0.01465107244
670	0.01464340504
671	0.01463756235
672	0.01462661313
673	0.0146179846
674	0.01460802794
675	0.0145985515
676	0.01458840569
677	0.01457235311
678	0.01455852536
679	0.01454577448
680	0.01452581424
681	0.01451992947
682	0.01451161041
683	0.0145031783
684	0.01449516997
685	0.01448531748
686	0.01446891815
687	0.01446226723
688	0.01444318444
689	0.0144370649
690	0.01442944868
691	0.0144242142
692	0.01441704691
693	0.01440821634
694	0.01438346216
695	0.01437604795
696	0.01437019257
697	0.01436045563
698	0.01435021588
699	0.01433277271
700	0.01432782323
701	0.01431376744
702	0.01429680366
703	0.01428986584
704	0.01427476589
705	0.01426166674
706	0.01424979422
707	0.01424370707
708	0.01423633976
709	0.01422522179
710	0.01421871321
711	0.01420593687
712	0.0141869311
713	0.01417253761
714	0.01416047802
715	0.01414667884
716	0.01413452705
717	0.01412436027
718	0.01411092075
719	0.01410472828
720	0.01408903156
721	0.01408314516
722	0.01406582079
723	0.01406014297
724	0.01405451657
725	0.01404913214
726	0.01403906445
727	0.01403250466
728	0.01401597179
729	0.01400839307
730	0.01399282893
731	0.01397799234
732	0.01396501276
733	0.0139540643
734	0.01394379529
735	0.01393009761
736	0.0139176012
737	0.01390474976
738	0.01389607031
739	0.0138905549
740	0.01388401638
741	0.01387769805
742	0.01387152097
743	0.0138587659
744	0.0138426736
745	0.01383559095
746	0.01382563838
747	0.01382168176
748	0.01381640795
749	0.01380982854
750	0.01380234248
751	0.01379618507
752	0.01378853996
753	0.01377936077
754	0.01376761801
755	0.01375783591
756	0.01374715207
757	0.01373404403
758	0.01372019764
759	0.01370857486
760	0.01369789733
761	0.01368856573
762	0.01367769231
763	0.0136623943
764	0.01365348476
765	0.01364477135
766	0.01363330519
767	0.0136213221
768	0.01361395412
769	0.01360260059
770	0.01359038984
771	0.01357457764
772	0.01356832366
773	0.01355822582
774	0.01355188113
775	0.01354727662
776	0.01353917383
777	0.01353242182
778	0.01351742015
779	0.01350576819
780	0.0135009431
781	0.01349197828
782	0.01347868688
783	0.013467074
784	0.01345602027
785	0.01344775983
786	0.01343901174
787	0.01343011897
788	0.01342279339
789	0.01341358029
790	0.01340482082
791	0.01339679939
792	0.0133831074
793	0.0133666356
794	0.01335712357
795	0.01334751314
796	0.01333924609
797	0.0133304458
798	0.01332459227
799	0.01331435243
800	0.01330376132
801	0.01329943543
802	0.01329090465
803	0.01327702488
804	0.01326767222
805	0.01325759051
806	0.01325022366
807	0.0132424421
808	0.01323664124
809	0.01322657612
810	0.0132189005
811	0.01320787255
812	0.01320307268
813	0.01319738278
814	0.01318809814
815	0.0131782844
816	0.01317269283
817	0.01316551416
818	0.01315865755
819	0.01315050867
820	0.01313754662
821	0.01312728775
822	0.01311937085
823	0.01311270949
824	0.01309692181
825	0.01308488408
826	0.01307833695
827	0.01307235612
828	0.01306376959
829	0.01305487207
830	0.01305141637
831	0.01304584002
832	0.01303590546
833	0.01302493795
834	0.01301836249
835	0.01300481461
836	0.01299201196
837	0.01298789762
838	0.01297994964
839	0.01297368286
840	0.01296032426
841	0.01294954848
842	0.01293887032
843	0.01293295467
844	0.01292741173
845	0.01292162323
846	0.01291419807
847	0.01290049819
848	0.01289265942
849	0.01288160045
850	0.01287606064
851	0.01287149873
852	0.01286569839
853	0.01286046421
854	0.01285545332
855	0.01285065403
856	0.01284643568
857	0.01283952558
858	0.01283259504
859	0.01282261189
860	0.01281233755
861	0.01280196545
862	0.01279689692
863	0.01278740691
864	0.0127800036
865	0.01277312554
866	0.012766539
867	0.01275826393
868	0.01274757713
869	0.01274346809
870	0.01273243711
871	0.01272484112
872	0.01271491055
873	0.01270846055
874	0.01270092248
875	0.01269248953
876	0.01268543961
877	0.01268147917
878	0.01266976412
879	0.01265535602
880	0.01264843552
881	0.01264307578
882	0.01263524992
883	0.01263137924
884	0.01262561534
885	0.01262130638
886	0.01261595765
887	0.01261248182
888	0.01260625649
889	0.01259918387
890	0.01258880909
891	0.01258086462
892	0.01257067128
893	0.01256753466
894	0.01256123764
895	0.01255506258
896	0.01254112366
897	0.01253429945
898	0.01252244527
899	0.01251713966
900	0.01250908053
901	0.01249735221
902	0.0124892653
903	0.01247880163
904	0.01246628472
905	0.01245634455
906	0.01244496796
907	0.0124349921
908	0.01243168549
909	0.01242707935
910	0.01241650207
911	0.01240407965
912	0.01239989757
913	0.01239266668
914	0.01238066519
915	0.0123720104
916	0.01236513321
917	0.01235440083
918	0.01234417082
919	0.01233661976
920	0.01232846184
921	0.01231883448
922	0.01231387152
923	0.01230882718
924	0.01230013895
925	0.01228696476
926	0.01227788423
927	0.01227108708
928	0.01226352304
929	0.01225373225
930	0.01224666164
931	0.01223561628
932	0.01223252015
933	0.012228047
934	0.01222085535
935	0.01221289633
936	0.01220358555
937	0.0121985009
938	0.012187765
939	0.01217361946
940	0.0121658678
941	0.01215880649
942	0.01214968788
943	0.01214237371
944	0.01213632964
945	0.01212938507
946	0.01212451993
947	0.0121184292
948	0.01211260392
949	0.01210502721
950	0.01209872129
951	0.01208913466
952	0.01208537486
953	0.01207766772
954	0.01207042743
955	0.01206130806
956	0.01205501237
957	0.01204590576
958	0.01203718202
959	0.01203122332
960	0.01202255022
961	0.01201402973
962	0.0120067651
963	0.01200120948
964	0.01199810022
965	0.01198874992
966	0.01198173389
967	0.01197517898
968	0.0119694602
969	0.01196680621
970	0.01195955271
971	0.01195692812
972	0.01194498841
973	0.01194103369
974	0.01192995128
975	0.01192433604
976	0.01191916889
977	0.01191405873
978	0.01190915205
979	0.01189806846
980	0.01189234494
981	0.01188197073
982	0.01187546789
983	0.01187066201
984	0.01186007961
985	0.01185096398
986	0.01183982482
987	0.01183304746
988	0.01182788232
989	0.0118178521
990	0.01181018337
991	0.01180478259
992	0.01180025154
993	0.01179073455
994	0.01178649112
995	0.01178294393
996	0.01177470326
997	0.01176926475
998	0.01176266462
999	0.01175517442
